id,season,year,name,full_name,url,status,category,prize,country,city
45,2011-2012,2011,Q School - Event 2,2011 Q School - Event 2,https://cuetracker.net/tournaments/q-school-event-2/2011/45,Professional,Tour Qualifier,0.0,England,Sheffield
1939,2010-2011,2011,German Grand Prix - Event 3,2011 German Grand Prix - Event 3,https://cuetracker.net/tournaments/german-grand-prix-event-3/2011/1939,Amateur,National Ranking,0.0,Germany,Viersen
44,2011-2012,2011,Q School - Event 1,2011 Q School - Event 1,https://cuetracker.net/tournaments/q-school-event-1/2011/44,Professional,Tour Qualifier,0.0,England,Sheffield
3163,2010-2011,2011,Iceland Amateur Championship,2011 Iceland Amateur Championship,https://cuetracker.net/tournaments/iceland-amateur-championship/2011/3163,Amateur,National Championship,0.0,Iceland,Unknown
2989,2010-2011,2011,Scottish Amateur Championship,2011 Scottish Amateur Championship,https://cuetracker.net/tournaments/scottish-amateur-championship/2011/2989,Amateur,National Championship,500.0,Scotland,Clydebank
1984,2010-2011,2011,Latvia Amateur Championship,2011 Latvia Amateur Championship,https://cuetracker.net/tournaments/latvia-amateur-championship/2011/1984,Amateur,National Championship,0.0,Latvia,Riga
1663,2010-2011,2011,Swiss Amateur Championship,2011 Swiss Amateur Championship,https://cuetracker.net/tournaments/swiss-amateur-championship/2011/1663,Amateur,National Championship,0.0,Switzerland,Münchenstein
3,2010-2011,2011,World Championship,2011 World Championship,https://cuetracker.net/tournaments/world-championship/2011/3,Professional,Ranking,1111000.0,England,Sheffield
2815,2010-2011,2011,Channel Island Championship,2011 Channel Island Championship,https://cuetracker.net/tournaments/channel-island-championship/2011/2815,Amateur,Event,0.0,Guernsey,St. Peter Port
567,2010-2011,2011,Scottish Professional Championship,2011 Scottish Professional Championship,https://cuetracker.net/tournaments/scottish-professional-championship/2011/567,Professional,Non-ranking,9500.0,Scotland,Clydebank
2282,2010-2011,2011,Womens World Championship,2011 Womens World Championship,https://cuetracker.net/tournaments/womens-world-championship/2011/2282,Amateur,World Event,3160.0,England,Bury St Edmunds
1237,2010-2011,2011,Asian Championship,2011 Asian Championship,https://cuetracker.net/tournaments/asian-championship/2011/1237,Amateur,Continental Event,0.0,India,Indore
1373,2010-2011,2011,Asian Under-21 Championship,2011 Asian Under-21 Championship,https://cuetracker.net/tournaments/asian-under-21-championship/2011/1373,Amateur,Continental Event,0.0,Iran,Kish Island
2518,2010-2011,2011,Czech Amateur Championship,2011 Czech Amateur Championship,https://cuetracker.net/tournaments/czech-amateur-championship/2011/2518,Amateur,National Championship,0.0,Czech Republic,
1,2010-2011,2011,China Open,2011 China Open,https://cuetracker.net/tournaments/china-open/2011/1,Professional,Ranking,319075.0,China,Beijing
13,2010-2011,2011,PTC Grand Final,2011 PTC Grand Final,https://cuetracker.net/tournaments/ptc-grand-final/2011/13,Professional,Ranking,197500.0,Ireland,Dublin
1938,2010-2011,2011,German Grand Prix - Event 2,2011 German Grand Prix - Event 2,https://cuetracker.net/tournaments/german-grand-prix-event-2/2011/1938,Amateur,National Ranking,0.0,Germany,Rüsselsheim
1222,2010-2011,2011,European Championships - Under 21,2011 European Championships - Under 21,https://cuetracker.net/tournaments/european-championships-under-21/2011/1222,Amateur,Continental Event,0.0,Malta,St. Paul's Bay
2468,2010-2011,2011,Oceania 6-red Championship,2011 Oceania 6-red Championship,https://cuetracker.net/tournaments/oceania-6-red-championship/2011/2468,Amateur,6-reds,0.0,New Zealand,Auckland
1258,2010-2011,2011,Oceania Championship,2011 Oceania Championship,https://cuetracker.net/tournaments/oceania-championship/2011/1258,Amateur,Continental Event,0.0,New Zealand,Auckland
15,2010-2011,2011,Welsh Open,2011 Welsh Open,https://cuetracker.net/tournaments/welsh-open/2011/15,Professional,Ranking,201500.0,Wales,Newport
16,2010-2011,2011,German Masters,2011 German Masters,https://cuetracker.net/tournaments/german-masters/2011/16,Professional,Ranking,227105.0,Germany,Berlin
1937,2010-2011,2011,German Grand Prix - Event 1,2011 German Grand Prix - Event 1,https://cuetracker.net/tournaments/german-grand-prix-event-1/2011/1937,Amateur,National Ranking,0.0,Germany,Hamburg
42,2010-2011,2011,Snooker Shootout,2011 Snooker Shootout,https://cuetracker.net/tournaments/snooker-shootout/2011/42,Professional,Invitational,129500.0,England,Blackpool
17,2010-2011,2011,Masters,2011 Masters,https://cuetracker.net/tournaments/masters/2011/17,Professional,Invitational,500000.0,England,London
12,2010-2011,2011,Championship League,2011 Championship League,https://cuetracker.net/tournaments/championship-league/2011/12,Professional,League,165800.0,England,Stock
1437,2010-2011,2011,Belgian Amateur Championship,2011 Belgian Amateur Championship,https://cuetracker.net/tournaments/belgian-amateur-championship/2011/1437,Amateur,National Championship,0.0,Belgium,Duffel
1471,2010-2011,2011,Canadian Championship,2011 Canadian Championship,https://cuetracker.net/tournaments/canadian-championship/2011/1471,Pro-am,National Championship,0.0,Canada,Toronto
1591,2010-2011,2011,Dutch Amateur Championship,2011 Dutch Amateur Championship,https://cuetracker.net/tournaments/dutch-amateur-championship/2011/1591,Amateur,National Championship,0.0,Netherlands,Hertogenbosch
1911,2010-2011,2011,English Amateur Championship,2011 English Amateur Championship,https://cuetracker.net/tournaments/english-amateur-championship/2011/1911,Amateur,National Championship,0.0,England,Various
2219,2010-2011,2011,Finnish Amateur Championship,2011 Finnish Amateur Championship,https://cuetracker.net/tournaments/finnish-amateur-championship/2011/2219,Amateur,National Championship,0.0,Finland,
3150,2010-2011,2011,Indian Amateur Championship,2011 Indian Amateur Championship,https://cuetracker.net/tournaments/indian-amateur-championship/2011/3150,Amateur,National Championship,0.0,India,Unknown
1526,2010-2011,2011,Irish Amateur Championship,2011 Irish Amateur Championship,https://cuetracker.net/tournaments/irish-amateur-championship/2011/1526,Amateur,National Championship,0.0,Ireland,Unknown
1562,2010-2011,2011,Malta Amateur Championship,2011 Malta Amateur Championship,https://cuetracker.net/tournaments/malta-amateur-championship/2011/1562,Amateur,National Championship,0.0,Malta,Unknown
2015,2010-2011,2011,New Zealand Amateur Championship,2011 New Zealand Amateur Championship,https://cuetracker.net/tournaments/new-zealand-amateur-championship/2011/2015,Amateur,National Championship,0.0,New Zealand,Unknown
1638,2010-2011,2011,Polish Amateur Championship,2011 Polish Amateur Championship,https://cuetracker.net/tournaments/polish-amateur-championship/2011/1638,Amateur,National Championship,0.0,Poland,Zielona Gora
2554,2010-2011,2011,Swedish Amateur Championship,2011 Swedish Amateur Championship,https://cuetracker.net/tournaments/swedish-amateur-championship/2011/2554,Amateur,National Championship,0.0,Sweden,Unknown
1729,2010-2011,2011,Welsh Amateur Championship,2011 Welsh Amateur Championship,https://cuetracker.net/tournaments/welsh-amateur-championship/2011/1729,Amateur,National Championship,0.0,Wales,Unknown
2792,2010-2011,2011,Guernsey Amateur Championship,2011 Guernsey Amateur Championship,https://cuetracker.net/tournaments/guernsey-amateur-championship/2011/2792,Amateur,National Championship,0.0,Guernsey,
1337,2012-2013,2012,NSR - Event 7,2012 NSR - Event 7,https://cuetracker.net/tournaments/nsr-event-7/2012/1337,Amateur,National Ranking,0.0,Netherlands,Warmond
2133,2012-2013,2012,Snookerbacker Classic 2013 - Qualifier 4 - Leeds,2012 Snookerbacker Classic 2013 - Qualifier 4 - Leeds,https://cuetracker.net/tournaments/snookerbacker-classic-2013-qualifier-4-leeds/2012/2133,Amateur,Event,0.0,England,Leeds
544,2012-2013,2012,European Tour - Event 5,2012 European Tour - Event 5,https://cuetracker.net/tournaments/european-tour-event-5/2012/544,Professional,Minor Ranking,54752.0,Scotland,Ravenscraig
2527,2012-2013,2012,Russian Amateur Championship,2012 Russian Amateur Championship,https://cuetracker.net/tournaments/russian-amateur-championship/2012/2527,Amateur,National Championship,0.0,Russia,Tjumen
548,2012-2013,2012,EBSA Qualifying Tour - Scotland,2012 EBSA Qualifying Tour - Scotland,https://cuetracker.net/tournaments/ebsa-qualifying-tour-scotland/2012/548,Amateur,Tour Qualifier,0.0,Scotland,Ravenscraig
1819,2012-2013,2012,Hungarian Amateur Championship,2012 Hungarian Amateur Championship,https://cuetracker.net/tournaments/hungarian-amateur-championship/2012/1819,Amateur,National Championship,0.0,Hungary,Unknown
520,2012-2013,2012,UK Championship,2012 UK Championship,https://cuetracker.net/tournaments/uk-championship/2012/520,Professional,Ranking,637500.0,England,York
1198,2012-2013,2012,World Amateur Championship - Masters,2012 World Amateur Championship - Masters,https://cuetracker.net/tournaments/world-amateur-championship-masters/2012/1198,Amateur,World Event,0.0,Bulgaria,Sofia
1206,2012-2013,2012,World Amateur Championship - Women,2012 World Amateur Championship - Women,https://cuetracker.net/tournaments/world-amateur-championship-women/2012/1206,Amateur,World Event,0.0,Bulgaria,Sofia
1085,2012-2013,2012,World Amateur Championship - Men,2012 World Amateur Championship - Men,https://cuetracker.net/tournaments/world-amateur-championship-men/2012/1085,Amateur,World Event,2495.0,Bulgaria,Sofia
2535,2012-2013,2012,Ukrainian Amateur Championship,2012 Ukrainian Amateur Championship,https://cuetracker.net/tournaments/ukrainian-amateur-championship/2012/2535,Amateur,National Championship,0.0,Ukraine,Kiev
518,2012-2013,2012,European Tour - Event 4,2012 European Tour - Event 4,https://cuetracker.net/tournaments/european-tour-event-4/2012/518,Professional,Minor Ranking,56736.0,Bulgaria,Sofia
536,2012-2013,2012,EBSA Qualifying Tour - Bulgaria,2012 EBSA Qualifying Tour - Bulgaria,https://cuetracker.net/tournaments/ebsa-qualifying-tour-bulgaria/2012/536,Amateur,Tour Qualifier,0.0,Bulgaria,Sofia
511,2012-2013,2012,PTC - Event 4,2012 PTC - Event 4,https://cuetracker.net/tournaments/ptc-event-4/2012/511,Professional,Minor Ranking,50000.0,England,Gloucester
501,2012-2013,2012,APTC - Event 3,2012 APTC - Event 3,https://cuetracker.net/tournaments/aptc-event-3/2012/501,Professional,Minor Ranking,50000.0,China,Zhengzhou
425,2012-2013,2012,International Championship,2012 International Championship,https://cuetracker.net/tournaments/international-championship/2012/425,Professional,Ranking,575500.0,China,Chengdu
1336,2012-2013,2012,NSR - Event 6,2012 NSR - Event 6,https://cuetracker.net/tournaments/nsr-event-6/2012/1336,Amateur,National Ranking,0.0,Netherlands,Hilversum
448,2012-2013,2012,World Seniors Championship,2012 World Seniors Championship,https://cuetracker.net/tournaments/world-seniors-championship/2012/448,Professional,Non-ranking,50000.0,England,Portsmouth
1494,2012-2013,2012,German Amateur Championship,2012 German Amateur Championship,https://cuetracker.net/tournaments/german-amateur-championship/2012/1494,Amateur,National Championship,0.0,Germany,Bad Wildungen
3308,2012-2013,2012,German Amateur Championship - Masters,2012 German Amateur Championship - Masters,https://cuetracker.net/tournaments/german-amateur-championship-masters/2012/3308,Amateur,National Championship,0.0,Germany,Bad Wildungen
479,2012-2013,2012,European Tour - Event 3,2012 European Tour - Event 3,https://cuetracker.net/tournaments/european-tour-event-3/2012/479,Professional,Minor Ranking,54736.0,Belgium,Antwerp
483,2012-2013,2012,EBSA Qualifying Tour - Belgium,2012 EBSA Qualifying Tour - Belgium,https://cuetracker.net/tournaments/ebsa-qualifying-tour-belgium/2012/483,Amateur,Tour Qualifier,0.0,Belgium,Antwerp
2134,2012-2013,2012,Snookerbacker Classic 2013 - Qualifier 3 - Gloucester,2012 Snookerbacker Classic 2013 - Qualifier 3 - Gloucester,https://cuetracker.net/tournaments/snookerbacker-classic-2013-qualifier-3-gloucester/2012/2134,Amateur,Event,0.0,England,Gloucester
1993,2012-2013,2012,Australian Open Championship,2012 Australian Open Championship,https://cuetracker.net/tournaments/australian-open-championship/2012/1993,Pro-am,Continental Event,0.0,Australia,Mt Pritchard
2135,2012-2013,2012,Snookerbacker Classic 2013 - Qualifier 2 - Gloucester,2012 Snookerbacker Classic 2013 - Qualifier 2 - Gloucester,https://cuetracker.net/tournaments/snookerbacker-classic-2013-qualifier-2-gloucester/2012/2135,Amateur,Event,0.0,England,Gloucester
426,2012-2013,2012,European Tour - Event 2,2012 European Tour - Event 2,https://cuetracker.net/tournaments/european-tour-event-2/2012/426,Professional,Minor Ranking,54150.0,Poland,Gdynia
1335,2012-2013,2012,NSR - Event 5,2012 NSR - Event 5,https://cuetracker.net/tournaments/nsr-event-5/2012/1335,Amateur,National Ranking,0.0,Netherlands,Maassluis
2136,2012-2013,2012,Snookerbacker Classic 2013 - Qualifier 1 - Leeds,2012 Snookerbacker Classic 2013 - Qualifier 1 - Leeds,https://cuetracker.net/tournaments/snookerbacker-classic-2013-qualifier-1-leeds/2012/2136,Amateur,Event,0.0,England,Leeds
447,2012-2013,2012,APTC - Event 2,2012 APTC - Event 2,https://cuetracker.net/tournaments/aptc-event-2/2012/447,Professional,Minor Ranking,50000.0,China,Yixing
1936,2012-2013,2012,German Grand Prix - Final,2012 German Grand Prix - Final,https://cuetracker.net/tournaments/german-grand-prix-final/2012/1936,Amateur,National Ranking,0.0,Germany,Wuppertal
384,2012-2013,2012,Shanghai Masters,2012 Shanghai Masters,https://cuetracker.net/tournaments/shanghai-masters/2012/384,Professional,Ranking,410000.0,China,Shanghai
1612,2012-2013,2012,Norwegian Amateur Championship,2012 Norwegian Amateur Championship,https://cuetracker.net/tournaments/norwegian-amateur-championship/2012/1612,Amateur,National Championship,0.0,Norway,Oslo
1333,2012-2013,2012,NSR - Event 4,2012 NSR - Event 4,https://cuetracker.net/tournaments/nsr-event-4/2012/1333,Amateur,National Ranking,0.0,Netherlands,Den Haag
430,2012-2013,2012,PTC - Event 3,2012 PTC - Event 3,https://cuetracker.net/tournaments/ptc-event-3/2012/430,Professional,Minor Ranking,50000.0,England,Gloucester
484,2012-2013,2012,EBSA Qualifying Tour - Germany,2012 EBSA Qualifying Tour - Germany,https://cuetracker.net/tournaments/ebsa-qualifying-tour-germany/2012/484,Amateur,Tour Qualifier,0.0,Germany,Nuremberg
424,2012-2013,2012,European Tour - Event 1,2012 European Tour - Event 1,https://cuetracker.net/tournaments/european-tour-event-1/2012/424,Professional,Minor Ranking,55926.0,Germany,Fürth
1994,2012-2013,2012,Australian Amateur Championship,2012 Australian Amateur Championship,https://cuetracker.net/tournaments/australian-amateur-championship/2012/1994,Amateur,National Championship,0.0,Australia,Melbourne
427,2012-2013,2012,Premier League,2012 Premier League,https://cuetracker.net/tournaments/premier-league/2012/427,Professional,League,224000.0,,Various
413,2012-2013,2012,PTC - Event 2,2012 PTC - Event 2,https://cuetracker.net/tournaments/ptc-event-2/2012/413,Professional,Minor Ranking,50000.0,England,Gloucester
381,2012-2013,2012,PTC - Event 1,2012 PTC - Event 1,https://cuetracker.net/tournaments/ptc-event-1/2012/381,Professional,Minor Ranking,50000.0,England,Gloucester
1167,2012-2013,2012,World Under-21 Championship - Men,2012 World Under-21 Championship - Men,https://cuetracker.net/tournaments/world-under-21-championship-men/2012/1167,Amateur,World Event,0.0,China,Wuxi
2315,2012-2013,2012,Vienna Open,2012 Vienna Open,https://cuetracker.net/tournaments/vienna-open/2012/2315,Pro-am,Event,0.0,Austria,Vienna
366,2012-2013,2012,Australian Open,2012 Australian Open,https://cuetracker.net/tournaments/australian-open/2012/366,Professional,Ranking,277120.0,Australia,Bendigo
644,2012-2013,2012,6-Reds World Championship,2012 6-Reds World Championship,https://cuetracker.net/tournaments/6-reds-world-championship/2012/644,Professional,6-reds,122230.0,Thailand,Bangkok
362,2012-2013,2012,Wuxi Classic,2012 Wuxi Classic,https://cuetracker.net/tournaments/wuxi-classic/2012/362,Professional,Ranking,399000.0,China,Wuxi
367,2012-2013,2012,APTC - Event 1,2012 APTC - Event 1,https://cuetracker.net/tournaments/aptc-event-1/2012/367,Professional,Minor Ranking,49800.0,China,Zhangjiagang
1738,2011-2012,2012,Austrian Amateur Championship,2012 Austrian Amateur Championship,https://cuetracker.net/tournaments/austrian-amateur-championship/2012/1738,Amateur,National Championship,0.0,Austria,Vienna
1935,2012-2013,2012,German Grand Prix - Event 4,2012 German Grand Prix - Event 4,https://cuetracker.net/tournaments/german-grand-prix-event-4/2012/1935,Amateur,National Ranking,0.0,Germany,Köln
612,2012-2013,2012,Pink Ribbon,2012 Pink Ribbon,https://cuetracker.net/tournaments/pink-ribbon/2012/612,Pro-am,Event,10000.0,England,Gloucester
388,2012-2013,2012,European Championships - Men,2012 European Championships - Men,https://cuetracker.net/tournaments/european-championships-men/2012/388,Amateur,Continental Event,0.0,Latvia,Daugavpils
2208,2012-2013,2012,European Championships - Women,2012 European Championships - Women,https://cuetracker.net/tournaments/european-championships-women/2012/2208,Amateur,Continental Event,0.0,Latvia,Daugavpils
600,2012-2013,2012,Canadian Championship,2012 Canadian Championship,https://cuetracker.net/tournaments/canadian-championship/2012/600,Pro-am,National Championship,0.0,Canada,Toronto
1210,2012-2013,2012,European Championships - Masters,2012 European Championships - Masters,https://cuetracker.net/tournaments/european-championships-masters/2012/1210,Amateur,Continental Event,0.0,Latvia,Daugavpils
2859,2012-2013,2012,Sri Lanka Amateur Championship,2012 Sri Lanka Amateur Championship,https://cuetracker.net/tournaments/sri-lanka-amateur-championship/2012/2859,Amateur,National Championship,0.0,Sri Lanka,Colombo
1601,2011-2012,2012,Northern Ireland Amateur Championship,2012 Northern Ireland Amateur Championship,https://cuetracker.net/tournaments/northern-ireland-amateur-championship/2012/1601,Amateur,National Championship,0.0,Northern Ireland,Antrim
1313,2012-2013,2012,NSR - Event 3,2012 NSR - Event 3,https://cuetracker.net/tournaments/nsr-event-3/2012/1313,Amateur,National Ranking,0.0,Netherlands,Warmond
1973,2011-2012,2012,Belarus Amateur Championship,2012 Belarus Amateur Championship,https://cuetracker.net/tournaments/belarus-amateur-championship/2012/1973,Amateur,National Championship,0.0,Belarus,Minsk
2235,2011-2012,2012,Portuguese Amateur Championship,2012 Portuguese Amateur Championship,https://cuetracker.net/tournaments/portuguese-amateur-championship/2012/2235,Amateur,National Championship,0.0,Portugal,
358,2012-2013,2012,Q School - Event 3,2012 Q School - Event 3,https://cuetracker.net/tournaments/q-school-event-3/2012/358,Professional,Tour Qualifier,0.0,England,Sheffield
1689,2011-2012,2012,United States Amateur Championship,2012 United States Amateur Championship,https://cuetracker.net/tournaments/united-states-amateur-championship/2012/1689,Amateur,National Championship,0.0,United States,San Gabriel
353,2012-2013,2012,Q School - Event 2,2012 Q School - Event 2,https://cuetracker.net/tournaments/q-school-event-2/2012/353,Professional,Tour Qualifier,0.0,England,Sheffield
348,2012-2013,2012,Q School - Event 1,2012 Q School - Event 1,https://cuetracker.net/tournaments/q-school-event-1/2012/348,Professional,Tour Qualifier,0.0,England,Sheffield
1236,2012-2013,2012,Asian Championship,2012 Asian Championship,https://cuetracker.net/tournaments/asian-championship/2012/1236,Amateur,Continental Event,0.0,Qatar,Doha
1647,2011-2012,2012,Scottish Amateur Championship,2012 Scottish Amateur Championship,https://cuetracker.net/tournaments/scottish-amateur-championship/2012/1647,Amateur,National Championship,0.0,Scotland,Glasgow
2990,2011-2012,2012,Scottish Amateur Championship,2012 Scottish Amateur Championship,https://cuetracker.net/tournaments/scottish-amateur-championship/2012/2990,Amateur,National Championship,0.0,Scotland,Unknown
1312,2012-2013,2012,NSR - Event 2,2012 NSR - Event 2,https://cuetracker.net/tournaments/nsr-event-2/2012/1312,Amateur,National Ranking,0.0,Netherlands,Maassluis
1934,2011-2012,2012,German Grand Prix - Event 3,2012 German Grand Prix - Event 3,https://cuetracker.net/tournaments/german-grand-prix-event-3/2012/1934,Amateur,National Ranking,0.0,Germany,Hamburg
1664,2011-2012,2012,Swiss Amateur Championship,2012 Swiss Amateur Championship,https://cuetracker.net/tournaments/swiss-amateur-championship/2012/1664,Amateur,National Championship,0.0,Switzerland,Münchenstein
2517,2011-2012,2012,Czech Amateur Championship,2012 Czech Amateur Championship,https://cuetracker.net/tournaments/czech-amateur-championship/2012/2517,Amateur,National Championship,0.0,Czech Republic,
2281,2011-2012,2012,Womens World Championship,2012 Womens World Championship,https://cuetracker.net/tournaments/womens-world-championship/2012/2281,Amateur,World Event,1515.0,England,Cambridge
263,2011-2012,2012,World Championship,2012 World Championship,https://cuetracker.net/tournaments/world-championship/2012/263,Professional,Ranking,1152500.0,England,Sheffield
1983,2011-2012,2012,Latvia Amateur Championship,2012 Latvia Amateur Championship,https://cuetracker.net/tournaments/latvia-amateur-championship/2012/1983,Amateur,National Championship,0.0,Latvia,Riga
1311,2012-2013,2012,NSR - Event 1,2012 NSR - Event 1,https://cuetracker.net/tournaments/nsr-event-1/2012/1311,Amateur,National Ranking,0.0,Netherlands,Leiden
1269,2011-2012,2012,African Championship - Men,2012 African Championship - Men,https://cuetracker.net/tournaments/african-championship-men/2012/1269,Amateur,Continental Event,0.0,South Africa,Johannesburg
1372,2011-2012,2012,Asian Under-21 Championship,2012 Asian Under-21 Championship,https://cuetracker.net/tournaments/asian-under-21-championship/2012/1372,Amateur,Continental Event,0.0,India,Goa
307,2011-2012,2012,China Open,2012 China Open,https://cuetracker.net/tournaments/china-open/2012/307,Professional,Ranking,398500.0,China,Beijing
321,2011-2012,2012,PTC Grand Final,2012 PTC Grand Final,https://cuetracker.net/tournaments/ptc-grand-final/2012/321,Professional,Ranking,242000.0,Ireland,Galway
1933,2011-2012,2012,German Grand Prix - Event 2,2012 German Grand Prix - Event 2,https://cuetracker.net/tournaments/german-grand-prix-event-2/2012/1933,Amateur,National Ranking,0.0,Germany,Rüsselsheim
1221,2011-2012,2012,European Championships - Under 21,2012 European Championships - Under 21,https://cuetracker.net/tournaments/european-championships-under-21/2012/1221,Amateur,Continental Event,0.0,Bulgaria,Sofia
2467,2011-2012,2012,Oceania 6-red Championship,2012 Oceania 6-red Championship,https://cuetracker.net/tournaments/oceania-6-red-championship/2012/2467,Amateur,6-reds,0.0,Australia,Carnegie
1257,2011-2012,2012,Oceania Championship,2012 Oceania Championship,https://cuetracker.net/tournaments/oceania-championship/2012/1257,Amateur,Continental Event,0.0,Australia,Carnegie
265,2011-2012,2012,World Open,2012 World Open,https://cuetracker.net/tournaments/world-open/2012/265,Professional,Ranking,387300.0,China,Haikou
2137,2011-2012,2012,Snookerbacker Classic 2012 - Grand Finals,2012 Snookerbacker Classic 2012 - Grand Finals,https://cuetracker.net/tournaments/snookerbacker-classic-2012-grand-finals/2012/2137,Amateur,Event,2450.0,England,Gloucester
294,2011-2012,2012,Welsh Open,2012 Welsh Open,https://cuetracker.net/tournaments/welsh-open/2012/294,Professional,Ranking,201500.0,Wales,Newport
2138,2011-2012,2012,Snookerbacker Classic 2012 - Qualifier 4 - Essex,2012 Snookerbacker Classic 2012 - Qualifier 4 - Essex,https://cuetracker.net/tournaments/snookerbacker-classic-2012-qualifier-4-essex/2012/2138,Amateur,Event,0.0,England,Essex
2139,2011-2012,2012,Snookerbacker Classic 2012 - Qualifier 3 - Dublin,2012 Snookerbacker Classic 2012 - Qualifier 3 - Dublin,https://cuetracker.net/tournaments/snookerbacker-classic-2012-qualifier-3-dublin/2012/2139,Amateur,Event,0.0,Ireland,Dublin
233,2011-2012,2012,German Masters,2012 German Masters,https://cuetracker.net/tournaments/german-masters/2012/233,Professional,Ranking,235003.0,Germany,Berlin
3037,2011-2012,2012,Indian Amateur Championship,2012 Indian Amateur Championship,https://cuetracker.net/tournaments/indian-amateur-championship/2012/3037,Amateur,National Championship,0.0,India,Unknown
2140,2011-2012,2012,Snookerbacker Classic 2012 - Qualifier 2 - Gloucester,2012 Snookerbacker Classic 2012 - Qualifier 2 - Gloucester,https://cuetracker.net/tournaments/snookerbacker-classic-2012-qualifier-2-gloucester/2012/2140,Amateur,Event,0.0,England,Gloucester
284,2011-2012,2012,Snooker Shootout,2012 Snooker Shootout,https://cuetracker.net/tournaments/snooker-shootout/2012/284,Professional,Invitational,130000.0,England,Blackpool
1932,2011-2012,2012,German Grand Prix - Event 1,2012 German Grand Prix - Event 1,https://cuetracker.net/tournaments/german-grand-prix-event-1/2012/1932,Amateur,National Ranking,0.0,Germany,Nürnberg
271,2011-2012,2012,Masters,2012 Masters,https://cuetracker.net/tournaments/masters/2012/271,Professional,Invitational,500000.0,England,London
262,2011-2012,2012,Championship League,2012 Championship League,https://cuetracker.net/tournaments/championship-league/2012/262,Professional,League,180100.0,England,Stock
243,2011-2012,2012,PTC - Event 12,2012 PTC - Event 12,https://cuetracker.net/tournaments/ptc-event-12/2012/243,Professional,Minor Ranking,50500.0,Germany,Fürstenfeldbruck
2395,2011-2012,2012,3 Kings Open,2012 3 Kings Open,https://cuetracker.net/tournaments/3-kings-open/2012/2395,Pro-am,Event,0.0,Austria,Rankweil
1438,2011-2012,2012,Belgian Amateur Championship,2012 Belgian Amateur Championship,https://cuetracker.net/tournaments/belgian-amateur-championship/2012/1438,Amateur,National Championship,0.0,Belgium,Gander
1592,2011-2012,2012,Dutch Amateur Championship,2012 Dutch Amateur Championship,https://cuetracker.net/tournaments/dutch-amateur-championship/2012/1592,Amateur,National Championship,0.0,Netherlands,Hertogenbosch
1912,2011-2012,2012,English Amateur Championship,2012 English Amateur Championship,https://cuetracker.net/tournaments/english-amateur-championship/2012/1912,Amateur,National Championship,0.0,England,Various
2218,2011-2012,2012,Finnish Amateur Championship,2012 Finnish Amateur Championship,https://cuetracker.net/tournaments/finnish-amateur-championship/2012/2218,Amateur,National Championship,0.0,Finland,
2182,2011-2012,2012,Iceland Amateur Championship,2012 Iceland Amateur Championship,https://cuetracker.net/tournaments/iceland-amateur-championship/2012/2182,Amateur,National Championship,0.0,Iceland,
1527,2011-2012,2012,Irish Amateur Championship,2012 Irish Amateur Championship,https://cuetracker.net/tournaments/irish-amateur-championship/2012/1527,Amateur,National Championship,0.0,Ireland,Unknown
1563,2011-2012,2012,Malta Amateur Championship,2012 Malta Amateur Championship,https://cuetracker.net/tournaments/malta-amateur-championship/2012/1563,Amateur,National Championship,0.0,Malta,Unknown
1639,2011-2012,2012,Polish Amateur Championship,2012 Polish Amateur Championship,https://cuetracker.net/tournaments/polish-amateur-championship/2012/1639,Amateur,National Championship,0.0,Poland,Warsaw
1657,2011-2012,2012,Swedish Amateur Championship,2012 Swedish Amateur Championship,https://cuetracker.net/tournaments/swedish-amateur-championship/2012/1657,Amateur,National Championship,0.0,Sweden,Unknown
2019,2011-2012,2012,Thailand Amateur Championship,2012 Thailand Amateur Championship,https://cuetracker.net/tournaments/thailand-amateur-championship/2012/2019,Amateur,National Championship,0.0,Thailand,Unknown
1730,2011-2012,2012,Welsh Amateur Championship,2012 Welsh Amateur Championship,https://cuetracker.net/tournaments/welsh-amateur-championship/2012/1730,Amateur,National Championship,0.0,Wales,Unknown
2898,2011-2012,2012,Guernsey Amateur Championship,2012 Guernsey Amateur Championship,https://cuetracker.net/tournaments/guernsey-amateur-championship/2012/2898,Amateur,National Championship,0.0,Guernsey,Unknown
3246,2013-2014,2013,South East Asian Games,2013 South East Asian Games,https://cuetracker.net/tournaments/south-east-asian-games/2013/3246,Amateur,Continental Event,0.0,Myanmar,Naypyidaw
3247,2013-2014,2013,South East Asian Games - 6-Reds - Men,2013 South East Asian Games - 6-Reds - Men,https://cuetracker.net/tournaments/south-east-asian-games-6-reds-men/2013/3247,Amateur,Continental Event,0.0,Myanmar,Naypyidaw
2526,2013-2014,2013,Russian Amateur Championship,2013 Russian Amateur Championship,https://cuetracker.net/tournaments/russian-amateur-championship/2013/2526,Amateur,National Championship,0.0,Russia,Saint Petersburg
991,2013-2014,2013,Snookerbacker Classic 2014 - Qualifier 8 - Gloucester,2013 Snookerbacker Classic 2014 - Qualifier 8 - Gloucester,https://cuetracker.net/tournaments/snookerbacker-classic-2014-qualifier-8-gloucester/2013/991,Amateur,Event,0.0,England,Gloucester
2534,2013-2014,2013,Ukrainian Amateur Championship,2013 Ukrainian Amateur Championship,https://cuetracker.net/tournaments/ukrainian-amateur-championship/2013/2534,Amateur,National Championship,0.0,Ukraine,Kiev
